SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,BIRTHS2010,BIRTHS2011,BIRTHS2012,DEATHS2010,DEATHS2011,DEATHS2012,NATURALINC2010,NATURALINC2011,NATURALINC2012,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,NETMIG2010,NETMIG2011,NETMIG2012,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,RBIRTH2011,RBIRTH2012,RDEATH2011,RDEATH2012,RNATURALINC2011,RNATURALINC2012,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RDOMESTICMIG2011,RDOMESTICMIG2012,RNETMIG2011,RNETMIG2012
050,3,5,12,035,Florida,Flagler County,95696,95696,96053,97276,98359,357,1223,1083,213,807,803,247,1001,1008,-34,-194,-205,45,153,161,357,1224,1142,402,1377,1303,-11,40,-15,684,684,684,684,8.3484629828,8.2091650267,10.355404518,10.304904542,-2.006941535,-2.095739515,1.5827940971,1.6459222532,12.662352777,11.674802566,14.245146874,13.320724819
050,3,5,12,037,Florida,Franklin County,11549,11549,11538,11503,11686,-11,-35,183,30,101,109,35,107,99,-5,-6,10,0,8,9,-5,-35,162,-5,-27,171,-1,-2,2,1828,1810,1791,1861,8.7669805998,9.4010090991,9.2877913285,8.5385312001,-0.520810729,0.862477899,0.6944143049,0.7762301091,-3.038062584,13.972141964,-2.343648279,14.748372073
050,3,5,12,039,Florida,Gadsden County,46389,47746,47751,47253,46528,5,-498,-725,181,592,624,124,460,464,57,132,160,15,77,82,-69,-724,-983,-54,-647,-901,2,17,16,3518,3473,3426,3119,12.462633152,13.30759962,9.6838027873,9.8953945895,2.778830365,3.4122050309,1.6209843796,1.7487550783,-15.24146352,-20.96373466,-13.62047914,-19.21497958
050,3,5,12,041,Florida,Gilchrist County,16939,16939,16983,16975,16815,44,-8,-160,45,180,181,45,157,180,0,23,1,1,6,6,47,-38,-168,48,-32,-162,-4,1,1,1128,1133,1136,1128,10.601331056,10.713228766,9.2467165322,10.654039657,1.3546145238,0.0591891092,0.3533777019,0.3551346552,-2.238058778,-9.943770346,-1.884681077,-9.588635691
050,3,5,12,043,Florida,Glades County,12884,12884,12933,13129,13107,49,196,-22,22,69,74,28,109,105,-6,-40,-31,17,81,84,53,48,-74,70,129,10,-15,107,-1,1483,1483,1482,1474,5.2950656128,5.6411038268,8.3646688665,8.0042689434,-3.069603254,-2.363165117,6.2159465889,6.4034151547,3.6835239045,-5.641103827,9.8994704934,0.7623113279
050,3,5,12,045,Florida,Gulf County,15863,15863,15805,15673,15718,-58,-132,45,28,125,131,33,160,172,-5,-35,-41,0,-5,-2,-54,-109,87,-54,-114,85,1,17,1,3450,3398,3345,3461,7.9420547684,8.346341308,10.165830104,10.958555,-2.223775335,-2.612213692,-0.317682191,-0.127425058,-6.925471758,5.542990029,-7.243153949,5.4155649709
050,3,5,12,047,Florida,Hamilton County,14799,14799,14660,14556,14708,-139,-104,152,39,167,164,42,108,105,-3,59,59,3,12,12,-142,-177,79,-139,-165,91,3,2,2,3064,2997,2928,3000,11.432092004,11.208310552,7.3932092004,7.1760524877,4.0388828039,4.0322580645,0.8214676889,0.8201202843,-12.11664841,5.399125205,-11.29518072,6.2192454893
050,3,5,12,049,Florida,Hardee County,27731,27731,27266,26693,27514,-465,-573,821,104,422,438,61,189,173,43,233,265,29,97,108,-554,-917,440,-525,-820,548,17,14,8,1984,1481,976,2001,15.641505588,16.160274503,7.0053188532,6.3829394728,8.6361867344,9.7773350305,3.5953223744,3.98472522,-33.98876925,16.234065711,-30.39344688,20.218790931
050,3,5,12,051,Florida,Hendry County,39140,39140,39017,38696,37447,-123,-321,-1249,159,599,613,83,274,305,76,325,308,34,140,147,-241,-840,-1739,-207,-700,-1592,8,54,35,1942,1841,1739,963,15.415696216,16.101283112,7.0515872505,8.0112420052,8.364108965,8.0900411069,3.6030007849,3.8611559828,-21.61800471,-45.67721261,-18.01500392,-41.81605663
050,3,5,12,053,Florida,Hernando County,172778,172778,173038,173075,173422,260,37,347,356,1503,1525,603,2430,2541,-247,-927,-1016,63,261,277,440,759,1094,503,1020,1371,4,-56,-8,1828,1830,1832,1754,8.6850248329,8.8023850134,14.041656916,14.666793652,-5.356632083,-5.864408638,1.508177965,1.5988594418,4.3858508637,6.3146289867,5.8940288287,7.9134884285
050,3,5,12,055,Florida,Highlands County,98786,98786,98727,98292,98128,-59,-435,-164,234,904,944,354,1396,1420,-120,-492,-476,49,238,251,15,-109,71,64,129,322,-3,-72,-10,1733,1733,1733,1733,9.1767799045,9.6120557988,14.171222065,14.458812748,-4.99444216,-4.846756949,2.4160106386,2.5557478872,-1.106492267,0.7229406374,1.3095183713,3.2786885246
050,3,5,12,057,Florida,Hillsborough County,1229226,1229226,1233900,1269354,1277746,4674,35454,8392,3933,16394,16359,2154,9348,9914,1779,7046,6445,1200,5580,6043,1671,22572,-4090,2871,28152,1953,24,256,-6,22065,22258,22474,22175,13.098151446,12.845196498,7.4686787677,7.78453928,5.6294726784,5.060657218,4.4581972105,4.7450041223,18.034126781,-3.211495426,22.492323991,1.5335086962
050,3,5,12,059,Florida,Holmes County,19927,19927,19900,19861,19804,-27,-39,-57,52,193,205,57,250,216,-5,-57,-11,1,9,10,-23,7,-54,-22,16,-44,0,2,-2,1732,1760,1787,1867,9.7080053319,10.336568763,12.57513644,10.891213917,-2.867131108,-0.554645153,0.4527049118,0.5042228665,0.3521038203,-2.722803479,0.8048087322,-2.218580613
050,3,5,12,061,Florida,Indian River County,138028,138028,138237,138919,140567,209,682,1648,318,1274,1238,435,1699,1798,-117,-425,-560,65,195,214,270,821,2013,335,1016,2227,-9,91,-19,1794,1786,1778,1644,9.1933784583,8.8591199559,12.260243329,12.866476317,-3.06686487,-4.007356361,1.407149764,1.5313826095,5.9244613142,14.40501492,7.3316110782,15.93639753
050,3,5,12,063,Florida,Jackson County,49746,49746,49575,49066,48968,-171,-509,-98,120,477,493,135,534,559,-15,-57,-66,2,9,11,-158,-444,-37,-156,-435,-26,0,-17,-6,7994,7889,7779,8370,9.6714347989,10.057735072,10.827140844,11.404206704,-1.155706045,-1.346471632,0.1824799019,0.2244119387,-9.002341825,-0.754840157,-8.819861924,-0.530428219
050,3,5,12,065,Florida,Jefferson County,14761,14761,14724,14532,14256,-37,-192,-276,30,126,128,48,139,135,-18,-13,-7,7,30,32,-24,-223,-306,-17,-193,-274,-2,14,5,1339,1314,1288,1191,8.6136177194,8.8925941364,9.5023243095,9.3789078783,-0.88870659,-0.486313742,2.0508613618,2.2231485341,-15.24473612,-21.25885786,-13.19387476,-19.03570932
050,3,5,12,067,Florida,Lafayette County,8870,8870,8815,8820,8804,-55,5,-16,23,82,78,21,81,84,2,1,-6,2,12,12,-60,-22,-21,-58,-10,-9,1,14,-1,2094,2020,1944,1818,9.2996881202,8.8515660463,9.1862772895,9.5324557422,0.1134108307,-0.680889696,1.3609299688,1.3617793917,-2.495038276,-2.383113936,-1.134108307,-1.021334544
050,3,5,12,069,Florida,Lake County,297052,297052,297811,299812,303186,759,2001,3374,765,2963,2997,829,3456,3583,-64,-493,-586,115,590,616,745,2110,3362,860,2700,3978,-37,-206,-18,3987,3882,3777,3818,9.9159503567,9.9403314771,11.565819923,11.883953181,-1.649869567,-1.943621704,1.9744889337,2.0431245211,7.0613078814,11.150949091,9.035796815,13.194073612
050,3,5,12,071,Florida,Lee County,618754,618754,620601,631602,645293,1847,11001,13691,1535,6226,6266,1429,6046,6158,106,180,108,608,2794,2898,1250,7489,10665,1858,10283,13563,-117,538,20,8488,8487,8486,8487,9.944074563,9.8144326667,9.6565812412,9.6452723207,0.2874933218,0.169160346,4.4625352279,4.5391359509,11.961319371,16.704584167,16.423854599,21.243720118
050,3,5,12,073,Florida,Leon County,275487,275487,276067,278299,283769,580,2232,5470,766,3011,2977,396,1622,1648,370,1389,1329,146,578,606,59,323,3484,205,901,4090,5,-58,51,14994,15143,15289,15155,10.862859555,10.593024332,5.8517297237,5.864059153,5.0111298312,4.7289651786,2.0852649694,2.1563227225,1.1652951299,12.39707651,3.2505600993,14.553399233
050,3,5,12,075,Florida,Levy County,40801,40801,40716,40275,40025,-85,-441,-250,108,387,384,115,482,481,-7,-95,-97,14,59,62,-86,-429,-214,-72,-370,-152,-6,24,-1,635,603,570,348,9.5566174019,9.5641344956,11.902557074,11.98007472,-2.345939672,-2.415940224,1.456952007,1.5442092154,-10.59376968,-5.330012453,-9.136817671,-3.785803238
050,3,5,12,077,Florida,Liberty County,8365,8365,8324,8228,8276,-41,-96,48,19,82,84,21,80,69,-2,2,15,0,0,0,-40,-103,34,-40,-103,34,1,5,-1,1882,1854,1824,2005,9.9081681972,10.17935046,9.6665055582,8.3616093068,0.241662639,1.8177411537,0,0,-12.44562591,4.1202132816,-12.44562591,4.1202132816
050,3,5,12,079,Florida,Madison County,19224,19226,19252,19100,18907,26,-152,-193,44,223,212,47,190,216,-3,33,-4,1,1,3,27,-196,-194,28,-195,-191,1,10,2,1933,1972,2009,2034,11.629119733,11.155839714,9.9082186066,11.366327256,1.7209011264,-0.210487542,0.052148519,0.1578656563,-10.22110972,-10.20864578,-10.1689612,-10.05078012
050,3,5,12,081,Florida,Manatee County,322833,322833,323506,327291,333895,673,3785,6604,822,3314,3477,829,3313,3376,-7,1,101,242,887,1002,454,2817,5477,696,3704,6479,-16,80,24,4817,4816,4814,4817,10.184435392,10.517464072,10.181362237,10.211952461,0.0030731549,0.305511611,2.7258884107,3.0309171701,8.6570773989,16.567198943,11.38296581,19.598116113
050,3,5,12,083,Florida,Marion County,331298,331298,331407,332472,335125,109,1065,2653,815,3353,3383,1051,4180,4252,-236,-827,-869,116,581,603,256,1436,2883,372,2017,3486,-27,-125,36,8239,8204,8167,8608,10.101238328,10.134856807,12.592656192,12.738223809,-2.491417864,-2.603367001,1.7503189587,1.8064790585,4.3260895434,8.6369471403,6.0764085022,10.443426199
050,3,5,12,085,Florida,Martin County,146318,146318,146477,147315,148817,159,838,1502,300,1185,1154,429,1674,1788,-129,-489,-634,87,407,426,213,998,1716,300,1405,2142,-12,-78,-6,3933,3915,3895,3856,8.0669317068,7.7938216741,11.395817449,12.075695973,-3.328885742,-4.281874299,2.7706676833,2.8770953494,6.7939222307,11.589426337,9.564589914,14.466521686
050,3,5,12,086,Florida,Miami-Dade County,2496435,2496457,2504614,2565440,2591035,8157,60826,25595,7550,31157,31382,4269,18364,19305,3281,12793,12077,6590,29352,30366,-1787,18850,-17037,4803,48202,13329,73,-169,189,40057,39808,39557,39569,12.290598877,12.171880985,7.2441043034,7.4876732652,5.0464945738,4.6842077194,11.578574903,11.777813332,7.4358182378,-6.60800256,19.014393141,5.1698107719
050,3,5,12,087,Florida,Monroe County,73090,73090,73201,74010,74809,111,809,799,162,718,689,169,662,644,-7,56,45,97,310,419,27,470,339,124,780,758,-6,-27,-4,2020,2021,2019,2018,9.7547058304,9.2595703506,8.9938931194,8.6548088618,0.760812711,0.6047614888,4.2116417931,5.6310014178,6.3853923959,4.5558698822,10.597034189,10.1868713
050,3,5,12,089,Florida,Nassau County,73314,73314,73522,74137,74629,208,615,492,197,748,753,161,688,739,36,60,14,19,72,92,157,461,401,176,533,493,-4,22,-15,543,543,543,543,10.13145152,10.123280857,9.318768243,9.935065808,0.812683277,0.1882150491,0.9752199324,1.2368417515,6.2441165117,5.3910167646,7.2193364441,6.6278585161
050,3,5,12,091,Florida,Okaloosa County,180822,180822,180748,183266,190083,-74,2518,6817,608,2591,2601,340,1498,1570,268,1093,1031,204,325,1122,-563,1142,4590,-359,1467,5712,17,-42,74,4883,4830,4735,4816,14.235716209,13.933343869,8.2304526749,8.4103613509,6.0052635338,5.5229825177,1.785645607,6.010462061,6.2744839484,24.588253886,8.0601295555,30.598715947
050,3,5,12,093,Florida,Okeechobee County,39996,39996,40009,39551,39467,13,-458,-84,133,537,537,109,391,385,24,146,152,20,92,103,-32,-877,-342,-12,-785,-239,1,181,3,2503,2494,2484,2507,13.499245852,13.591839834,9.8290598291,9.744615151,3.6701860231,3.847224683,2.3127199598,2.6070009365,-22.0462544,-8.656255537,-19.73353444,-6.0492546
050,3,5,12,095,Florida,Orange County,1145956,1145956,1148845,1171018,1202234,2889,22173,31216,3728,15104,15009,1549,6791,6911,2179,8313,8098,1771,9562,9782,-1128,4525,13110,643,14087,22892,67,-227,226,33704,33397,33088,34020,13.021458595,12.648467167,5.8546560724,5.8240759936,7.1668025224,6.824391173,8.2435902465,8.2435409303,3.9010924352,11.048131425,12.144682682,19.291672355
050,3,5,12,097,Florida,Osceola County,268685,268685,269746,277601,287416,1061,7855,9815,889,3748,3786,369,1658,1668,520,2090,2118,558,3061,3103,-22,2526,4536,536,5587,7639,5,178,58,3262,3265,3267,3291,13.695151339,13.401366685,6.0583140129,5.9042471288,7.6368373262,7.4971195557,11.184860792,10.983740312,9.2299765962,16.056154063,20.414837388,27.039894375
050,3,5,12,099,Florida,Palm Beach County,1320134,1320134,1324058,1337512,1356545,3924,13454,19033,3382,13665,13579,3232,13056,13575,150,609,4,1404,6900,7192,2391,6389,11820,3795,13289,19012,-21,-444,17,19972,20735,21495,20694,10.268375433,10.080707275,9.8107507975,10.077737776,0.4576246351,0.0029694992,5.1849096586,5.3391594907,4.8009257694,8.7748700195,9.985835428,14.11402951
050,3,5,12,101,Florida,Pasco County,464697,464697,465493,466575,470391,796,1082,3816,1159,4719,4623,1300,5331,5413,-141,-612,-790,165,712,759,745,1166,3867,910,1878,4626,27,-184,-20,5674,5686,5698,5710,10.125870645,9.8680208247,11.439079552,11.554314671,-1.313208908,-1.686293846,1.5277855264,1.620122822,2.5019633761,8.2543016502,4.0297489024,9.8744244722
050,3,5,12,103,Florida,Pinellas County,916542,916542,916402,917434,921319,-140,1032,3885,2055,8313,8221,2728,11341,11681,-673,-3028,-3460,459,2111,2279,101,2573,5130,560,4684,7409,-27,-624,-64,19678,19679,19674,19635,9.0662414742,8.9419296665,12.368608752,12.705349767,-3.302367278,-3.7634201,2.3022778482,2.4788538754,2.8061396984,5.5798685305,5.1084175466,8.0587224059
050,3,5,12,105,Florida,Polk County,602095,602095,603343,609823,616158,1248,6480,6335,1843,7175,7368,1370,5804,5909,473,1371,1459,444,2315,2405,335,3100,2479,779,5415,4884,-4,-306,-8,12261,12579,12895,12759,11.828554378,12.019762133,9.5683525585,9.6396273678,2.260201819,2.3801347655,3.816460402,3.9233886985,5.1105949227,4.0441083508,8.9270553247,7.9674970493
050,3,5,12,107,Florida,Putnam County,74364,74364,74279,74031,73263,-85,-248,-768,210,865,875,249,886,887,-39,-21,-12,20,92,98,-68,-276,-860,-48,-184,-762,2,-43,6,1407,1426,1444,1446,11.664756254,11.880999905,11.947946868,12.043939332,-0.283190614,-0.162939427,1.2406445958,1.3306719894,-3.721933787,-11.67732562,-2.481289192,-10.34665363
050,3,5,12,109,Florida,St. Johns County,190039,190039,191258,196028,202188,1219,4770,6160,432,1814,1786,341,1465,1498,91,349,288,43,134,168,1063,4066,5644,1106,4200,5812,22,221,60,2798,2811,2824,2824,9.3677540629,8.9700062278,7.5654684135,7.5235550555,1.8022856494,1.4464511722,0.6919950631,0.8437631838,20.997402436,28.346425056,21.6893975,29.19018824
050,3,5,12,111,Florida,St. Lucie County,277789,277789,278774,281094,283866,985,2320,2772,722,3030,2998,663,2768,2865,59,262,133,185,669,700,749,1038,1978,934,1707,2678,-8,351,-39,3053,3052,3051,3050,10.823979938,10.613140753,9.8880450392,10.14231096,0.9359348989,0.4708297933,2.3898490358,2.4780515435,3.7080168897,7.0022656471,6.0978659255,9.4803171906
050,3,5,12,113,Florida,Santa Rosa County,151372,151372,152966,155868,158512,1594,2902,2644,412,1791,1832,248,1187,1218,164,604,614,75,170,382,1305,2123,1633,1380,2293,2015,50,5,15,4244,5187,6111,6168,11.5984639,11.654685413,7.6869774701,7.7485845156,3.9114864296,3.906100897,1.1009150547,2.4301800369,13.748486242,10.388701571,14.849401296,12.818881608
050,3,5,12,115,Florida,Sarasota County,379448,379448,380062,381746,386147,614,1684,4401,699,2835,2803,1231,4947,5170,-532,-2112,-2367,221,812,861,964,3051,5909,1185,3863,6770,-39,-67,-2,5622,5622,5622,5622,7.4428202382,7.3004962931,12.987524416,13.465417708,-5.544704177,-6.164921415,2.1317707349,2.2424999316,8.0098922563,15.390165036,10.141662991,17.632664968
050,3,5,12,117,Florida,Seminole County,422718,422718,423181,426573,430838,463,3392,4265,1053,4413,4296,679,2896,2996,374,1517,1300,264,1214,1258,-176,362,1720,88,1576,2978,1,299,-13,3515,3515,3515,3515,10.386535397,10.020865139,6.8160903038,6.988480437,3.5704450935,3.0323847023,2.8572975238,2.9344153504,0.852011288,4.0120782215,3.7093088117,6.9464935719
050,3,5,12,119,Florida,Sumter County,93420,93420,94268,98237,101620,848,3969,3383,106,441,442,273,1168,1215,-167,-727,-773,9,46,47,1103,3628,4196,1112,3674,4243,-97,1022,-87,8952,8895,8834,8541,4.5816991766,4.4231625612,12.134749747,12.158693466,-7.55305057,-7.735530905,0.4779096647,0.4703362904,37.692527467,41.990022866,38.170437132,42.460359157
050,3,5,12,121,Florida,Suwannee County,41551,41551,42314,43428,43656,763,1114,228,127,476,467,107,507,503,20,-31,-36,32,125,130,686,1013,136,718,1138,266,25,7,-2,1393,2148,2901,3259,11.103076672,10.725276744,11.826176203,11.552064673,-0.723099531,-0.826787929,2.9157239159,2.9856230766,23.629026615,3.1234210647,26.544750531,6.1090441413
050,3,5,12,123,Florida,Taylor County,22570,22568,22555,22667,22744,-13,112,77,58,264,262,57,210,209,1,54,53,1,1,1,-16,59,25,-15,60,26,1,-2,-2,3254,3237,3218,3562,11.67573305,11.539054414,9.2875149264,9.2048182159,2.3882181239,2.3342361983,0.0442262616,0.0440421924,2.6093494317,1.1010548105,2.6535756932,1.1450970029
050,3,5,12,125,Florida,Union County,15535,15535,15497,15231,15212,-38,-266,-19,43,166,144,64,193,199,-21,-27,-55,3,12,12,-21,-276,24,-18,-264,36,1,25,0,4778,4748,4715,4816,10.804478001,9.4603028611,12.561832856,13.073612982,-1.757354856,-3.613310121,0.7810466024,0.7883585718,-17.96407186,1.5767171435,-17.18302525,2.3650757153
050,3,5,12,127,Florida,Volusia County,494593,494597,494628,494274,496950,31,-354,2676,1175,4594,4715,1464,5960,6036,-289,-1366,-1321,172,783,813,178,445,3211,350,1228,4024,-30,-216,-27,12809,12751,12691,12733,9.2911127695,9.5134903917,12.05377277,12.178881867,-2.762660001,-2.665391476,1.5835745099,1.6403961163,0.8999880676,6.4788584619,2.4835625775,8.1192545782
050,3,5,12,129,Florida,Wakulla County,30776,30776,30841,30945,30818,65,104,-127,77,314,298,57,201,209,20,113,89,3,10,11,40,-13,-230,43,-3,-219,2,-6,3,3428,3416,3402,3254,10.164114848,9.6497903275,6.5063282944,6.767805968,3.6577865536,2.8819843596,0.3236979251,0.3562003141,-0.420807303,-7.447824749,-0.097109378,-7.091624435
050,3,5,12,131,Florida,Walton County,55043,55043,55310,55755,57582,267,445,1827,143,634,619,105,521,498,38,113,121,29,98,112,195,223,1567,224,321,1679,5,11,27,2065,2068,2069,2054,11.416737946,10.923176015,9.3818934858,8.7879509781,2.0348444605,2.1352250368,1.7647323639,1.9764066457,4.0156665016,27.652046551,5.7803988655,29.628453197
050,3,5,12,133,Florida,Washington County,24896,24896,24756,24614,24892,-140,-142,278,64,230,238,74,267,278,-10,-37,-40,1,1,3,-135,-125,310,-134,-124,313,4,19,5,2694,2539,2384,2745,9.3173992303,9.6149961621,10.816285193,11.230961904,-1.498885963,-1.615965742,0.0405104314,0.1211974306,-5.06380393,12.523734497,-5.023293498,12.644931927
040,3,5,13,000,Georgia,Georgia,9687653,9687663,9714748,9812460,9919945,27085,97712,107485,33163,131786,132849,16464,71648,72730,16699,60138,60119,5850,21817,27032,4337,11818,19928,10187,33635,46960,199,3939,406,253199,257016,259561,264627,13.49767975,13.465059125,7.3382738587,7.3716305742,6.1594058915,6.0934285507,2.2345232355,2.7398586234,1.2104136956,2.0198247502,3.4449369311,4.7596833736
050,3,5,13,001,Georgia,Appling County,18236,18236,18323,18428,18368,87,105,-60,70,262,258,68,185,178,2,77,80,1,0,1,85,34,-143,86,34,-142,-1,-6,2,426,497,574,460,14.258115425,14.023263398,10.067753258,9.6749646701,4.190362167,4.3482987281,0,0.0543537341,1.850289788,-7.772583977,1.850289788,-7.718230242
050,3,5,13,003,Georgia,Atkinson County,8375,8382,8363,8378,8284,-19,15,-94,27,138,132,7,60,59,20,78,73,0,19,20,-39,-87,-190,-39,-68,-170,0,5,3,20,22,24,25,16.486470342,15.844436442,7.1680305836,7.0819829552,9.3184397587,8.762453487,2.2698763515,2.4006721882,-10.39364435,-22.80638579,-8.123767995,-20.4057136
050,3,5,13,005,Georgia,Bacon County,11096,11096,11091,11211,11198,-5,120,-13,41,142,151,49,119,97,-8,23,54,3,5,5,0,95,-71,3,100,-66,0,-3,-1,325,347,368,346,12.734283921,13.4767281,10.671688638,8.657235932,2.0625952829,4.8194921683,0.4483902789,0.4462492748,8.5194152991,-6.336739703,8.967805578,-5.890490428
050,3,5,13,007,Georgia,Baker County,3451,3451,3437,3326,3366,-14,-111,40,7,38,29,2,16,14,5,22,15,0,0,0,-18,-136,26,-18,-136,26,-1,3,-1,0,0,0,0,11.237616442,8.6670651524,4.7316279758,4.1841004184,6.5059884667,4.482964734,0,0,-40.21883779,7.7704722056,-40.21883779,7.7704722056
050,3,5,13,009,Georgia,Baldwin County,45720,45749,45605,44974,46367,-144,-631,1393,117,494,476,86,414,419,31,80,57,10,42,46,-174,-755,1273,-164,-713,1319,-11,2,17,4569,4451,4423,5790,10.907605516,10.422482784,9.1411916669,9.1744123668,1.7664138487,1.2480704174,0.9273672706,1.0072147229,-16.6705307,27.873572656,-15.74316343,28.880787379
050,3,5,13,011,Georgia,Banks County,18395,18395,18414,18361,18316,19,-53,-45,46,171,183,21,129,116,25,42,67,2,4,4,-3,-138,-116,-1,-134,-112,-5,39,0,0,0,0,6,9.2997960571,9.9790059165,7.015635622,6.3254900892,2.2841604351,3.6535158274,0.2175390891,0.2181203479,-7.505098572,-6.325490089,-7.287559483,-6.107369741
050,3,5,13,013,Georgia,Barrow County,69367,69367,69732,69869,70169,365,137,300,257,1056,1045,123,507,486,134,549,559,18,74,77,208,-510,-339,226,-436,-262,5,24,3,289,314,339,311,15.128831455,14.924520487,7.263558284,6.9409731644,7.8652731714,7.9835473229,1.0601643255,1.0997015096,-7.306537919,-4.84154301,-6.246373593,-3.7418415
050,3,5,13,015,Georgia,Bartow County,100157,100157,100161,100318,100661,4,157,343,339,1277,1276,212,813,812,127,464,464,36,112,120,-166,-425,-236,-130,-313,-116,7,6,-5,990,996,999,1017,12.739488924,12.697844053,8.1105751725,8.0804462158,4.6289137516,4.6173978376,1.117324009,1.1941546132,-4.23984557,-2.348504073,-3.122521561,-1.154349459
050,3,5,13,017,Georgia,Ben Hill County,17634,17634,17659,17605,17538,25,-54,-67,64,262,277,29,205,218,35,57,59,-2,-5,-5,-8,-100,-122,-10,-105,-127,0,-6,1,308,314,318,302,14.859346642,15.76416356,11.626588022,12.406453632,3.2327586207,3.357709928,-0.283575318,-0.284551689,-5.671506352,-6.943061207,-5.95508167,-7.227612896
050,3,5,13,019,Georgia,Berrien County,19286,19286,19351,19333,19041,65,-18,-292,60,217,216,21,203,200,39,14,16,1,6,12,25,-41,-324,26,-35,-312,0,3,4,176,194,210,336,11.219108675,11.257622348,10.495295212,10.423724397,0.7238134629,0.8338979517,0.3102057698,0.6254234638,-2.119739427,-16.88643352,-1.809533657,-16.26101006
